sim_text,sim_value,name
安装架、能量存储单元、变桨系统、风力发电机组及方法,0.81225026,发电机网络和本地电力系统
一种应用于电力设备局部放电模式识别系统,0.8149709,发电机网络和本地电力系统
第三代智能变电站测控子机测试系统及其应用方法,0.815639,发电机网络和本地电力系统
新型电力操作电源,0.8165194,发电机网络和本地电力系统
一种基于区域内部交易的智能电网监控系统及其控制方法,0.77558005,发电机网络和本地电力系统
新型的电力操作电源监控模块,0.7602946,发电机网络和本地电力系统
一种分布式电源接入电网仿真方法和系统,0.74766755,发电机网络和本地电力系统
城市力电转换装置,0.7370072,发电机网络和本地电力系统
一种电网运行指标分析系统,0.7182371,发电机网络和本地电力系统
用于发电机的阻尼系统,0.71285623,发电机网络和本地电力系统
用于监测风力发电机的法兰联接机构的系统和方法,0.67424273,发电机网络和本地电力系统
一种基于数学模型的区域电网的能源管理系统,0.6705847,发电机网络和本地电力系统
一种分布式模块化并网发电系统及其控制方法,0.66904294,发电机网络和本地电力系统
一种能源互联网新型发电机系统效率优化控制方法,0.6230649,发电机网络和本地电力系统
量子信息传输装置及其传输方法,0.70563555,用于传输电力的设备
用于智能设备的协作传输管理,0.6443876,用于传输电力的设备
机动车的车桥动力传动设备和运行车桥动力传动设备的方法,0.661739,用于传输电力的设备
具有测量装置的风力发电设备,0.66025174,用于传输电力的设备
用于将高压导体与电气设备的绕组连接的设备,0.6340083,用于传输电力的设备
线圈单元及使用其的供电装置、受电装置及无线电力传输系统,0.6245774,用于传输电力的设备
用于在蜂窝基站中提供备用电力的方法和装备,0.6093286,用于传输电力的设备
一种电量分配方法及装置,0.58702344,发电系统的电力贮存装置以及该电力贮存装置的运用方法
摄像装置、发光装置、其控制方法和存储介质,0.581465,发电系统的电力贮存装置以及该电力贮存装置的运用方法
电池存储装置、电池存储和交换系统,0.60174406,发电系统的电力贮存装置以及该电力贮存装置的运用方法
一种供电系统调频方法、装置、控制设备及存储介质,0.64712435,发电系统的电力贮存装置以及该电力贮存装置的运用方法
用于接收由生成交流电压的发电机产生的功率的方法以及用于实现该方法的系统,0.6480939,发电系统的电力贮存装置以及该电力贮存装置的运用方法
用于内燃机的控制装置及用于内燃机的控制方法,0.6353697,发电系统的电力贮存装置以及该电力贮存装置的运用方法
一种用于水路系统的保护装置及方法,0.6297057,发电系统的电力贮存装置以及该电力贮存装置的运用方法
一种含多源电网中长期负荷预测装置及方法,0.62392116,发电系统的电力贮存装置以及该电力贮存装置的运用方法
光能发电并储存装置,0.6182913,发电系统的电力贮存装置以及该电力贮存装置的运用方法
铰接的引导管,0.89829534,线性引导件
一种导引图传输设备和方法,0.8820016,线性引导件
一种芯片的导电线路制作工艺,0.8804137,线性引导件
一种引射器,0.87638515,线性引导件
引线框条带,0.6183289,线性引导件
一种侧板与滑轨的连接装置,0.7232258,线性滚动轴承和具有线性滚动轴承的换档装置
一种汽车传动轴的护圈装配装置,0.6887943,线性滚动轴承和具有线性滚动轴承的换档装置
带自适应传动装置的兼具单、双中间轴优势的变速器,0.7117581,线性滚动轴承和具有线性滚动轴承的换档装置
具有双向稳定链轮的自动换装系统,0.5913419,线性滚动轴承和具有线性滚动轴承的换档装置
一种传动轴,0.6100686,线性滚动轴承和具有线性滚动轴承的换档装置
一种用于轴承的批量清洗装置,0.7216117,线性滚动轴承和具有线性滚动轴承的换档装置
轴承装配机的装球装置,0.62458116,线性滚动轴承和具有线性滚动轴承的换档装置
一种立式磁悬浮轴承辅助轴承装置,0.635148,线性滚动轴承和具有线性滚动轴承的换档装置
具有轭绕组的活性径向磁轴承,0.67340285,线性滚动轴承和具有线性滚动轴承的换档装置
一种行星滚柱丝杠传动系统,0.67401063,线性滚动轴承和具有线性滚动轴承的换档装置
内啮合强制运动链立式滚磨机垂向与径向进刀机构,0.7026749,线性滚动轴承和具有线性滚动轴承的换档装置
主动磁轴承和用于冷却主动磁轴承的方法,0.7062252,线性滚动轴承和具有线性滚动轴承的换档装置
采用柔性轴联接器的同向锥双齿轮箱,0.64914674,线性滚动轴承和具有线性滚动轴承的换档装置
一种交叉滚子轴承外圈内滚道的尺寸测量方法,0.6664357,线性滚动轴承和具有线性滚动轴承的换档装置
建筑物综合供热提高风电消纳的热电联合系统调度方法,0.77953607,用于车辆通风的风扇系统
螺旋桨式风扇及流体输送装置,0.7963454,用于车辆通风的风扇系统
一种消防联动风机控制装置,0.7922555,用于车辆通风的风扇系统
一种排气系统及其使用方法,0.7941617,用于车辆通风的风扇系统
一种发动机热式台转速控制系统及其方法,0.80831236,用于车辆通风的风扇系统
一种汽车外后视镜通风刮雨装置,0.7777718,用于车辆通风的风扇系统
一种换气扇,0.74603885,用于车辆通风的风扇系统
车辆的空调机组,0.76462585,用于车辆通风的风扇系统
一种钢带风冷系统,0.6782162,用于车辆通风的风扇系统
一种混合动力汽车高压电池风冷系统风机控制方法,0.6327905,用于车辆通风的风扇系统
用于机动车辆的前端面的进气管理系统,0.6379184,用于车辆通风的风扇系统
机动车辆空调系统,0.6396377,用于车辆通风的风扇系统
风扇,0.66210574,用于车辆通风的风扇系统
用于车行桥梁的风能发电型风屏障,0.66690624,用于车辆通风的风扇系统
控制发动机气流的方法和系统,0.753906,用于车辆通风的风扇系统
具有通风结构的电磁阀,0.7059074,用于车辆通风的风扇系统
用于电动客车的空调健康监测系统及监测方法,0.7304903,用于车辆通风的风扇系统
一种机柜通风门,0.7356841,用于车辆通风的风扇系统
燃气涡轮发动机风扇叶片包容系统,0.7415235,用于车辆通风的风扇系统
一种用于汽车空调产品的测试台架系统,0.7437778,用于车辆通风的风扇系统
一种具有降噪通风系统的医用空气压缩机,0.6434673,用于车辆通风的风扇系统
具有单一密封件的电池单元插片,0.65908957,电池单元互连系统
一种电连接器自动组装装置,0.7847961,电池单元互连系统
一种物联网电池的定位补偿算法,0.78118813,电池单元互连系统
一种新能源电池用的保护装置,0.77714187,电池单元互连系统
一种自带水路电池箱体结构,0.77116925,电池单元互连系统
一种带启停均衡控制的燃料电池堆单体电压巡检系统,0.7561103,电池单元互连系统
电路基板用电连接器,0.75552577,电池单元互连系统
一种多功能电池装置,0.7513287,电池单元互连系统
电连接器,0.7415815,电池单元互连系统
旋转架组件、电池仓、充换电系统和换电站,0.73809767,电池单元互连系统
自动重合开关电池组件,0.72458553,电池单元互连系统
一种新能源汽车电控系统安装单元中的安装架,0.7208501,电池单元互连系统
一种电动汽车充电连接装置,0.7057723,电池单元互连系统
燃料电池系统,0.6527138,电池单元互连系统
电池连接模块,0.4387309,电池单元互连系统
电池模块的散热系统,0.7862101,电池单元互连系统
一种动力电池控温系统,0.78903913,电池单元互连系统
车辆换电系统,0.803442,电池单元互连系统
一种新能源汽车电控元件用焊锡装置,0.81774914,电池单元互连系统
蓄电组件,0.78867507,电池单元互连系统
电池,0.670084,圆筒形电池
电池外壳,0.7058424,圆筒形电池
一种高容量动力电池专用壳体,0.7269941,圆筒形电池
手电筒,0.7878541,圆筒形电池
电池包的壳体结构、电池包和车辆,0.7848255,圆筒形电池
一种VDA三元电池方形结构顶盖,0.8088167,圆筒形电池
电池包和具有其的车辆,0.89990854,圆筒形电池
太阳能手电筒,0.8805227,圆筒形电池
一种小型AGM辅助电池,0.89184517,圆筒形电池
一种锂电池用托盘架,0.8533001,圆筒形电池
一种减震散热的电池箱结构,0.8486812,圆筒形电池
电筒(C010),0.8361355,圆筒形电池
一种矩形大容量正极弱导锂电池顶盖结构,0.83201426,圆筒形电池
一种电池箱及其箱体及使用该电池箱的电动车辆,0.82961553,圆筒形电池
锂电池封口结构及锂电池,0.82837653,圆筒形电池
一种电动车电池散热箱,0.8114607,圆筒形电池
一种便捷式可移动电动车电池箱,0.859923,圆筒形电池
视频会议实现方法及相关装置,0.69075245,用于异构会话管理的统一接口的方法和装置
终端装置、会话管理实体SME以及通信控制方法,0.5555169,用于异构会话管理的统一接口的方法和装置
发送端联合预处理方法、装置及系统,0.6960202,用于异构会话管理的统一接口的方法和装置
在异类系统中创建通信会话,0.52895445,用于异构会话管理的统一接口的方法和装置
通信方法和通信装置,0.65321183,用于异构会话管理的统一接口的方法和装置
通信方法和装置,0.669895,用于异构会话管理的统一接口的方法和装置
一种同步翻译的装置、方法和系统,0.6990181,用于异构会话管理的统一接口的方法和装置
一种网络接入方法及装置,0.698371,用于异构会话管理的统一接口的方法和装置
基站装置、终端装置以及通信方法,0.6977663,用于异构会话管理的统一接口的方法和装置
主同步信号检测方法及装置、用户终端及可读存储介质,0.7049889,用于异构会话管理的统一接口的方法和装置
接入网络协议多媒体子系统IMS系统的方法及装置,0.70580167,用于异构会话管理的统一接口的方法和装置
一种系统间集群语音互通对接方法,0.7096601,用于异构会话管理的统一接口的方法和装置
随机接入配置方法及装置,0.7211662,用于异构会话管理的统一接口的方法和装置
一种对终端通路进行处理的方法和设备,0.7226065,用于异构会话管理的统一接口的方法和装置
一种通信单元的资产管理方法及装置,0.723532,用于异构会话管理的统一接口的方法和装置
一种多系统调度处理方法及装置,0.72475094,用于异构会话管理的统一接口的方法和装置
发布信息管理方法、装置、存储介质及终端,0.7343174,用于异构会话管理的统一接口的方法和装置
视频会议管理方法及装置,0.7374579,用于异构会话管理的统一接口的方法和装置
一种小区接入的方法和装置,0.7503024,用于异构会话管理的统一接口的方法和装置
用于处理请求的方法和装置,0.7530025,用于异构会话管理的统一接口的方法和装置
基于协作式脑机接口控制系统及信号协作方法,0.69592035,用于异构会话管理的统一接口的方法和装置
语音通话的承载方法、装置及移动终端,0.6924607,用于异构会话管理的统一接口的方法和装置
一种反射镜组件的粘接方法及反射镜组件,0.6233025,粘合剂组合物、粘合剂及光学膜
包含可分解的连接子的光敏剂-肽结合体以及包含该结合体的光动力学诊断或治疗用组合物,0.7571718,粘合剂组合物、粘合剂及光学膜
丙烯树脂组合物和注射成型制品,0.8465227,粘合剂组合物、粘合剂及光学膜
树脂层叠体、显示装置及偏光板,0.8458145,粘合剂组合物、粘合剂及光学膜
复合聚合物,0.8336091,粘合剂组合物、粘合剂及光学膜
含有水解透明质酸衍生物以及阳离子系杀菌剂的隐形眼镜用液体制剂,0.83238477,粘合剂组合物、粘合剂及光学膜
含有缓冲剂的组合物,0.8302341,粘合剂组合物、粘合剂及光学膜
具有高纳米模塑粘合强度和激光直接结构化功能的工程热塑性组合物,0.82170445,粘合剂组合物、粘合剂及光学膜
有机硅乳液组合物及混合物,0.80995864,粘合剂组合物、粘合剂及光学膜
用于无PVC耐磨层的包含结晶嵌段复合物的聚烯烃共混物,0.79509544,粘合剂组合物、粘合剂及光学膜
挥发性有机化合物吸附剂和共混有挥发性有机化合物吸附剂的树脂组合物,0.79295206,粘合剂组合物、粘合剂及光学膜
树脂组合物和使用其的成型物、以及多层结构体,0.77901417,粘合剂组合物、粘合剂及光学膜
具有增强的光学性质的共聚碳酸酯组合物、由其形成的制品和制造方法,0.7540869,粘合剂组合物、粘合剂及光学膜
水性聚氨酯胶黏剂及其制备方法,0.753702,粘合剂组合物、粘合剂及光学膜
氨基甲酸酯粘接剂、粘接片以及显示器,0.7603675,粘合剂组合物、粘合剂及光学膜
用于光泽吸墨介质的涂料组合物,0.6728698,粘合剂组合物、粘合剂及光学膜
有机共轭聚合物荧光材料及其合成方法,0.7075906,粘合剂组合物、粘合剂及光学膜
一种胶合板用胶黏剂的阻燃组合物及其制备方法,0.7244528,粘合剂组合物、粘合剂及光学膜
一种光固化有机硅胶粘剂及其在贴合触摸屏中的应用,0.7383117,粘合剂组合物、粘合剂及光学膜
一种乐器音色美化漆及其制作方法,0.8589872,磁性颜料和提高磁性的方法
一种具有抗氧化功能的磁性纳米复合物及其制备方法,0.8549906,磁性颜料和提高磁性的方法
一种能供应粉末的透气芯制作方法,0.8816201,磁性颜料和提高磁性的方法
一种用于玻璃陶瓷烤彩的烤彩炉及隔离剂制备与应用方法,0.86360604,磁性颜料和提高磁性的方法
一种磁性靶向制剂的制备,0.8698792,磁性颜料和提高磁性的方法
磁体系统和用于这样的磁体系统的磁性塑料部件,0.8734881,磁性颜料和提高磁性的方法
一种附着力强的环氧陶瓷涂料及其制备方法,0.8741386,磁性颜料和提高磁性的方法
一种环保瓷画用彩棒及其制备方法,0.87865376,磁性颜料和提高磁性的方法
用于制造金属泡沫的方法,0.8802432,磁性颜料和提高磁性的方法
一种纳米材料修饰的氟化碳电极材料的制备方法,0.86087227,磁性颜料和提高磁性的方法
一种磁性材料居里温度测量装置,0.8915057,磁性颜料和提高磁性的方法
一种印染化学品提炼方法,0.79358137,磁性颜料和提高磁性的方法
具有高耐光性的珠光金属效果纸材材料和相关制造方法,0.8243507,磁性颜料和提高磁性的方法
一种锂离子电池浆料的制备方法,0.8446748,磁性颜料和提高磁性的方法
一种可提高含钴墨水发色效果的陶瓷墨水及其制备方法、使用方法,0.7896961,磁性颜料和提高磁性的方法
透光率和颜色渐变的牙科材料的制备方法及其制备的产品,0.7792434,磁性颜料和提高磁性的方法
制造永磁体的方法,0.75734425,磁性颜料和提高磁性的方法
一种磁性纺织布制作工艺,0.8905806,磁性颜料和提高磁性的方法
一种锂离子电池浆料及其稳定性的评估方法,0.889663,磁性颜料和提高磁性的方法
一种高含铅土壤的修复药剂及其制备方法,0.894452,磁性颜料和提高磁性的方法
一种低温光泽透明釉料粉体配方及其制备方法,0.8950201,磁性颜料和提高磁性的方法
一种添加超细粉煤灰磁珠的复合导电材料,0.8492338,磁性颜料和提高磁性的方法
一种管材钻孔机,0.70885307,铁轨穿孔机
一种手持式钻孔机,0.8857756,铁轨穿孔机
一种大型机架钻孔机器,0.79078376,铁轨穿孔机
一种便捷式织带打孔机,0.80123794,铁轨穿孔机
木板打孔机,0.82260674,铁轨穿孔机
锁铰孔槽加工机,0.8797221,铁轨穿孔机
夹持式爬行导轨轮,0.8804781,铁轨穿孔机
一种钻杆加工炉,0.8825197,铁轨穿孔机
电力铁塔攀爬机器人足部夹持机构,0.892599,铁轨穿孔机
低结瘤氧化铟锡靶材的制备方法,0.81821877,通过带电离子疗法的患者肿瘤的治疗
用于化学疗法、靶向疗法、光动力疗法、免疫疗法和它们的任何组合的纳米颗粒,0.812444,通过带电离子疗法的患者肿瘤的治疗
功能化介孔硅肿瘤靶向运输控释系统及其制备方法,0.79627293,通过带电离子疗法的患者肿瘤的治疗
用基于TRAIL的治疗剂或死亡受体激动剂选择和治疗患者的方法,0.84812593,通过带电离子疗法的患者肿瘤的治疗
一种肿瘤靶向成像纳米颗粒及其制备方法,0.85223556,通过带电离子疗法的患者肿瘤的治疗
氯氮平在制备肿瘤治疗药物及其作为自噬抑制剂中的应用、药物组合物,0.86323816,通过带电离子疗法的患者肿瘤的治疗
包含经能量处理的中性载体的药物组合物及相关的治疗方法,0.86323977,通过带电离子疗法的患者肿瘤的治疗
一种提高纳米级别物质在活细胞内部靶向输送效果的方法,0.8768623,通过带电离子疗法的患者肿瘤的治疗
一种肿瘤积液抽取装置,0.88362557,通过带电离子疗法的患者肿瘤的治疗
联合治疗,0.89204824,通过带电离子疗法的患者肿瘤的治疗
通过靶向糖蛋白A重复优势蛋白(GARP)治疗和诊断癌症以及单独或联合提供有效免疫疗法的方法,0.89332896,通过带电离子疗法的患者肿瘤的治疗
治疗恶性肿瘤的方法,0.65867305,通过带电离子疗法的患者肿瘤的治疗
一种基于环境监测系统的太阳能供电组件,0.72417754,太阳能电池、太阳能电池串及太阳能电池组件
一种太阳能发电逆变系统,0.6867649,太阳能电池、太阳能电池串及太阳能电池组件
延长电缆式空间用锂离子蓄电池组,0.6923895,太阳能电池、太阳能电池串及太阳能电池组件
一种高抗机械载荷的太阳能组件,0.7135458,太阳能电池、太阳能电池串及太阳能电池组件
一种太阳能燃煤混合发电的评估方法,0.71445817,太阳能电池、太阳能电池串及太阳能电池组件
负极片组件及其制备方法、制备电池的方法和电池,0.72219545,太阳能电池、太阳能电池串及太阳能电池组件
一种金属透明电极及制备方法和构成的有机太阳电池,0.73474765,太阳能电池、太阳能电池串及太阳能电池组件
钙钛矿太阳能电池制备方法,0.77247244,太阳能电池、太阳能电池串及太阳能电池组件
一种太阳能烘干装置,0.7750403,太阳能电池、太阳能电池串及太阳能电池组件
太阳能电池板智能清洗设备,0.7818757,太阳能电池、太阳能电池串及太阳能电池组件
制造太阳能电池的方法和由此获得的太阳能电池,0.6271982,太阳能电池、太阳能电池串及太阳能电池组件
太阳能电池串的故障诊断方法以及故障诊断装置,0.57928896,太阳能电池、太阳能电池串及太阳能电池组件
一种高效异型太阳能电池片的切割与组件,0.57824534,太阳能电池、太阳能电池串及太阳能电池组件
一种有机太阳能电池及其制备方法,0.57752347,太阳能电池、太阳能电池串及太阳能电池组件
一种太阳能电池片裂片装置,0.5453663,太阳能电池、太阳能电池串及太阳能电池组件
一种太阳能电池板,0.44443303,太阳能电池、太阳能电池串及太阳能电池组件
聚离子液体基微孔准固态电解质制备方法与应用,0.77986616,用于氯化氢电解的电解槽
一种钛酸盐担载贵金属基析氧电催化剂及其制备方法,0.6943029,用于氯化氢电解的电解槽
一种钠离子电池负极材料的制备方法,0.6893862,用于氯化氢电解的电解槽
一种低压阳极箔用电解槽,0.67189455,用于氯化氢电解的电解槽
氢氧化镁在中和PTA废水中的应用,0.7100221,用于氯化氢电解的电解槽
一种正极及采用该正极的锂/亚硫酰氯电池,0.7753436,用于氯化氢电解的电解槽
泡沫镍为基底的钨酸镍/聚苯胺超级电容器电极材料的制备方法,0.7419228,用于氯化氢电解的电解槽
超级电容器用的非水电解质,0.71135557,用于氯化氢电解的电解槽
具有阳离子聚合物的镍电镀组合物和电镀镍的方法,0.7400876,用于氯化氢电解的电解槽
一种用于电化学氧气报警仪的凝胶电解质的制备方法,0.7337649,用于氯化氢电解的电解槽
一种用于降低电解液中水分和酸度的添加剂,0.68106896,用于氯化氢电解的电解槽
一种锂离子电池非水电解液及锂离子电池,0.6464535,用于氯化氢电解的电解槽
一种锰酸锂锂离子电池非水电解液,0.67175686,用于氯化氢电解的电解槽
一种锂硫电池正极材料的制备方法,0.7954028,用于氯化氢电解的电解槽
一种基于铂合金的钽类化合物电催化剂及其制备方法和应用,0.81524056,用于氯化氢电解的电解槽
一种基于不锈钢表面电化学合成聚苯胺对电极的制备方法,0.8107721,用于氯化氢电解的电解槽
一种含氯污酸脱氯的方法,0.6666634,用于氯化氢电解的电解槽
一种锂硫电池的正极材料的制备方法,0.79605824,用于氯化氢电解的电解槽
氯乙酰氧基水杨酸的衍生物在药物中的应用,0.79995793,用于氯化氢电解的电解槽
一种质谱电离源用电极材料及其制备方法,0.78812826,用于氯化氢电解的电解槽
用于去除氧化物的洗涤装置及使用其的洗涤方法,0.7832872,用于氯化氢电解的电解槽
一种导热电路板的制作方法,0.85181856,印刷电路板用铜箔及印刷电路板用包铜层压板
复合电子部件及其制造方法和其封装体、电路板,0.8447798,印刷电路板用铜箔及印刷电路板用包铜层压板
用于铜带生产线的刷箱机构,0.8382029,印刷电路板用铜箔及印刷电路板用包铜层压板
一种印刷电路板电源完整性的仿真方法,0.82603234,印刷电路板用铜箔及印刷电路板用包铜层压板
电极层叠组件的制造方法以及电极层叠组件,0.7894439,印刷电路板用铜箔及印刷电路板用包铜层压板
一种印制板阻焊手工双面印刷工装,0.8101456,印刷电路板用铜箔及印刷电路板用包铜层压板
一种新型改良柔性铜箔基板,0.770318,印刷电路板用铜箔及印刷电路板用包铜层压板
层间绝缘材料以及多层印刷布线板,0.7840021,印刷电路板用铜箔及印刷电路板用包铜层压板
一种印制耐弯折印刷电路的复合导电油墨的制备方法,0.78521913,印刷电路板用铜箔及印刷电路板用包铜层压板
一种电子产品用PCB板喷涂装置,0.7066184,印刷电路板用铜箔及印刷电路板用包铜层压板
下压式褶皱柔性PCB电子器件制备整机,0.7619239,印刷电路板用铜箔及印刷电路板用包铜层压板
印刷电路板,0.49693564,印刷电路板用铜箔及印刷电路板用包铜层压板
一种热封型BOPP印刷增强基膜及其制备方法,0.7865559,印刷电路板用铜箔及印刷电路板用包铜层压板
一种集成电路覆铜板除尘装置,0.79112107,印刷电路板用铜箔及印刷电路板用包铜层压板
一种无胶型双面挠性覆铜板及其制备方法,0.79172915,印刷电路板用铜箔及印刷电路板用包铜层压板
用于制造卷绕成盘卷体的电工钢带材层压板的连续过带法,0.7961935,印刷电路板用铜箔及印刷电路板用包铜层压板
一种电子线路板的压层对位机构,0.8024979,印刷电路板用铜箔及印刷电路板用包铜层压板
问卷数据处理方法、装置、计算机设备和存储介质,0.7165632,处理有价文件的方法和设备
一种数据格式的处理方法,0.7471938,处理有价文件的方法和设备
应用程序的资源检查方法、装置、设备及存储介质,0.7406876,处理有价文件的方法和设备
文档生成方法、系统、设备和介质,0.6412664,处理有价文件的方法和设备
用于安全处理器的设备和方法,0.70975757,处理有价文件的方法和设备
一种资源管理模型建立方法、装置及其存储介质,0.753019,处理有价文件的方法和设备
一种信息处理方法及其设备,0.56920075,处理有价文件的方法和设备
评估工作效率的方法、设备和存储介质,0.57726085,处理有价文件的方法和设备
一种文件生成方法和装置,0.69451475,处理有价文件的方法和设备
图像处理方法和电子设备,0.7021149,处理有价文件的方法和设备
检测异常金融交易的设备和方法及计算机可读存储介质,0.7027758,处理有价文件的方法和设备
一种资源分配与管理的方法及设备,0.7055794,处理有价文件的方法和设备
一种投保信息处理方法、系统、装置和存储介质,0.7501116,处理有价文件的方法和设备
液态金属电致驱动小车及其运动控制方法,0.7429496,设有释放机构的车辆的控制踏板
终端、车辆控制系统、以及车辆控制方法,0.74158627,设有释放机构的车辆的控制踏板
车门控制装置,0.67656666,设有释放机构的车辆的控制踏板
车门解锁系统以及车载控制装置,0.7047571,设有释放机构的车辆的控制踏板
车辆制动设备的具有偏心轮室的液压组件,0.74312264,设有释放机构的车辆的控制踏板
驱动力控制装置,0.7139437,设有释放机构的车辆的控制踏板
一种具有减振功能的控制器和车辆,0.60577583,设有释放机构的车辆的控制踏板
作业车辆的控制系统、作业车辆的控制系统的控制方法以及作业车辆,0.74612904,设有释放机构的车辆的控制踏板
多功能车辆属具控制系统及多功能车辆,0.7358864,设有释放机构的车辆的控制踏板
一种速度调节的工业车辆控制系统,0.7803939,设有释放机构的车辆的控制踏板
电动机控制装置,0.7787848,设有释放机构的车辆的控制踏板
使机动车功能部件彼此协调和/或与至少一个车外功能部件协调的方法和控制装置,0.77565295,设有释放机构的车辆的控制踏板
具有连接装置的汽车,0.7651699,设有释放机构的车辆的控制踏板
间距底板设置安装导轨的电控箱,0.754374,设有释放机构的车辆的控制踏板
一种座椅用滑轨解锁装置及具有其的车辆,0.7516349,设有释放机构的车辆的控制踏板
按摩机构及其按摩控制装置、按摩机,0.74673617,设有释放机构的车辆的控制踏板
一种基于声呐的水下图像信息传输装置及其使用方法,0.6283976,信号转换装置、信号处理装置以及信号转换传送系统
一种微型器件转移装置、转移系统及转移方法,0.61866266,信号转换装置、信号处理装置以及信号转换传送系统
信号处理方法、信号输入和输出单元、显控设备和系统,0.58778185,信号转换装置、信号处理装置以及信号转换传送系统
用于管理通过第二通信装置所进行以用于信号的传输的波束形成的第一通信装置及由其执行的方法,0.5943357,信号转换装置、信号处理装置以及信号转换传送系统
一种网络设备、链路转换方法及装置,0.6114595,信号转换装置、信号处理装置以及信号转换传送系统
带有框架侧的调节元件的衬板装置,0.8220298,具有侧片或带元件的吸收性衣物
一种用于柔性助力外衣的单关节双侧驱动装置,0.82935745,具有侧片或带元件的吸收性衣物
一种内部可集成过滤袋的聚结滤芯装置,0.89552224,具有侧片或带元件的吸收性衣物
带有侧滑块双斜顶内收抽芯机构的模具,0.8954913,具有侧片或带元件的吸收性衣物
专门连接带有线束对插件的两边对称的护套结构,0.89169973,具有侧片或带元件的吸收性衣物
具平衡斜纹机侧层的抗导成形织物,0.8904238,具有侧片或带元件的吸收性衣物
一种具有隐形透气衣领的T恤,0.8826826,具有侧片或带元件的吸收性衣物
一种抗菌弹性贴身面料和衣物,0.8651407,具有侧片或带元件的吸收性衣物
一种吸湿放湿性热收缩膜及其制备方法,0.8570269,具有侧片或带元件的吸收性衣物
用于纤维束拉断声发射测量的隔声吸音罩及方法和用途,0.8848167,使用具有不同性能特性的接收器的听力仪器
一种具有多向隔振功能、用于超声波装置的换能器,0.87078,使用具有不同性能特性的接收器的听力仪器
具有非侵入式语音清晰度的听力设备和方法,0.8100409,使用具有不同性能特性的接收器的听力仪器
用于监控线路的方法和具有线路的测量装置,0.8826806,使用具有不同性能特性的接收器的听力仪器
具有可变输出电压限制的恒定阻抗发射器,0.8869876,使用具有不同性能特性的接收器的听力仪器
测量仪器、传输器壳体和用于制造测量仪器的方法,0.89249223,使用具有不同性能特性的接收器的听力仪器
一种通信器材检测装置及其检测方法,0.8987578,使用具有不同性能特性的接收器的听力仪器
一种音频采集设备及方法,0.86587167,使用具有不同性能特性的接收器的听力仪器
一种弹射控制机构性能检测装置及其使用方法,0.86821806,使用具有不同性能特性的接收器的听力仪器
一种用触觉提高英语发音质量的装置,0.88196427,使用具有不同性能特性的接收器的听力仪器
遥控器及其用于接收用户语音的方法,0.82808864,使用具有不同性能特性的接收器的听力仪器
用于使用频率响应来测量测试电池的内部阻抗的设备、系统和方法,0.8390556,使用具有不同性能特性的接收器的听力仪器
可语音的测线器,0.8510405,使用具有不同性能特性的接收器的听力仪器
一种使用舒适的听诊器,0.7670204,使用具有不同性能特性的接收器的听力仪器
一种基于听诊器的语音识别装置及其方法,0.72610253,使用具有不同性能特性的接收器的听力仪器
一种内置发光源的新型堆头,0.8946362,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
光学片射出成型模块结构,0.8661843,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
发光面板、发光面板的制作方法及显示设备,0.8609871,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
紫外光发光二极管及其基板以及其基板的制造方法,0.8582818,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
一种PTC发热线及具有PTC发热线的发热装置,0.8516499,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
一种具有截光结构的非球面光学透镜,0.84121287,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
定向发声的超声波模组,0.893703,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
一种有机电致发光器件,0.8650475,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
一种可以实现方形光斑均匀照明的非球面透镜,0.86858505,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
基于外辐射源的雷达成像算法,0.86988455,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
阳极和X射线生成管、X射线生成装置和放射线照相系统,0.8791085,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
单色量子点发光二极管的结构及制备方法,0.82422304,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
微波光子双波段雷达探测方法及微波光子双波段雷达,0.8176622,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
有机发光装置及阵列基板,0.7961509,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
一种有机发光显示面板及有机发光显示装置,0.79245156,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
有机电致发光显示面板及显示装置,0.88524526,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
适用于单光子激光成像雷达的自适应控制的收发光学系统,0.88673425,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
有机电致发光材料和装置,0.8897496,含有表面等离子体天线和具有凹槽的波导管的近场光发生器
认证方法、系统和存储介质,0.6271236,光学数据存储介质及其制作方法
多载波下的资源选择方法、装置及计算机设备、存储介质,0.62395567,光学数据存储介质及其制作方法
基于OFDM的数据传输方法、装置、设备和存储介质,0.6163338,光学数据存储介质及其制作方法
三维数据的处理方法、装置、设备和存储介质,0.53716934,光学数据存储介质及其制作方法
数据隐私保护方法、装置、系统及存储介质,0.6017612,光学数据存储介质及其制作方法
